2023-09-27 19:57:35[DEBUG] GLEW successfully ini2023-09-272023-09-27 19:57:36[DEBUG] Currently updating graphics
2023-09-27 19:57:36[DEBUG] Currentl2023-09-27 19:57:37[EVENT] KeyPressedEvent: Right ( 0 repeats)
2023-09-27 19:57:37[EVENT] KeyPressedEvent: Up ( 0 repeats)
2023-09-27 19:57:38[EVENT] KeyPressedEvent: Up ( 1 repeats)
2023-09-27 19:57:38[EVENT] KeyPressedEvent: Up ( 1 repeats)
2023-09-27 19:57:38[EVENT] KeyPressedEvent: Up ( 1 repeats)
2023-09-27 19:57:38[EVENT] KeyReleasedEvent: Up
2023-09-27 19:57:38[EVENT] KeyReleasedEvent: Right
2023-09-27 19:57:38[EVENT] KeyPressedEvent: Right ( 0 repeats)
2023-09-27 19:57:38[EVENT] KeyReleasedEvent: Right
2023-09-27 19:57:39[EVENT] KeyPressedEvent: P ( 0 repeats)
2023-09-27 19:57:39[EVENT] KeyTypedEvent: Unknown
2023-09-27 19:57:39[EVENT] KeyReleasedEvent: P
2023-09-27 19:57:39[EVENT] KeyPressedEvent: Right ( 0 repeats)
2023-09-27 19:57:40[EVENT] KeyPressedEvent: Up ( 0 repeats)
2023-09-27 19:57:40[EVENT] KeyPressedEvent: Left ( 0 repeats)
2023-09-27 19:57:40[EVENT] KeyReleasedEvent: Up
2023-09-27 19:57:40[EVENT] KeyReleasedEvent: Right
2023-09-27 19:57:40[EVENT] KeyPressedEvent: Right ( 0 repeats)
2023-09-27 19:57:40[EVENT] KeyPressedEvent: Up ( 0 repeats)
2023-09-27 19:57:40[EVENT] KeyReleasedEvent: Up
2023-09-27 19:57:40[EVENT] KeyReleasedEvent: Right
2023-09-27 19:57:40[EVENT] KeyReleasedEvent: Left
2023-09-27 19:57:40[EVENT] KeyPressedEvent: Right ( 0 repeats)
2023-09-27 19:57:40[EVENT] KeyPressedEvent: Down ( 0 repeats)
2023-09-27 19:57:41[EVENT] KeyReleasedEvent: Right
2023-09-27 19:57:41[EVENT] KeyReleasedEvent: Down
2023-09-27 19:57:41[EVENT] KeyPressedEvent: Right ( 0 repeats)
2023-09-27 19:57:41[EVENT] KeyReleasedEvent: Right
2023-09-27 19:57:41[EVENT] KeyPressedEvent: Left ( 0 repeats)
2023-09-27 19:57:41[EVENT] KeyReleasedEvent: Left
2023-09-27 19:57:41[EVENT] KeyPressedEvent: Up ( 0 repeats)
2023-09-27 19:57:41[EVENT] KeyReleasedEvent: Up
2023-09-27 19:57:41[EVENT] KeyPressedEvent: Down ( 0 repeats)
2023-09-27 19:57:42[EVENT] KeyReleasedEvent: Down
2023-09-27 20:01:18[DEBUG] Currently updating graphics
2023-09-27 20:01:18[DEBUG] Currently updating graphics
2023-09-27 20:01:19[DEBUG] Currently updating graphics
2023-09-27 20:01:19[DEBUG] Currently updating graphics
2023-09-27 20:01:19[DEBUG] Currently updating graphics
2023-09-27 20:01:19[DEBUG] Currently updating graphics
2023-09-27 20:01:19[DEBUG] Currently updating graphics
2023-09-27 20:01:19[DEBUG] Currently updating graphics
2023-09-27 20:01:19[DEBUG] Currently updating graphics
2023-09-27 20:01:19[DEBUG] Currently updating graphics
2023-09-27 20:01:19[DEBUG] Currently updating graphics
2023-09-27 20:01:19[DEBUG] Currently updating graphics
2023-09-27 20:01:19[DEBUG] Currently updating graphics
2023-09-27 20:01:19[DEBUG] Currently updating graphics
2023-09-27 20:01:19[DEBUG] Currently updating graphics
2023-09-27 20:01:19[DEBUG] Currently updating graphics
2023-09-27 20:01:19[DEBUG] Currently updating graphics
2023-09-27 20:01:19[DEBUG] Currently updating graphics
2023-09-27 20:01:19[DEBUG] Currently updating graphics
2023-09-27 20:01:19[DEBUG] Currently updating graphics
2023-09-27 20:01:19[DEBUG] Currently updating graphics
2023-09-27 20:01:19[DEBUG] Currently updating graphics
2023-09-27 20:01:20[DEBUG] Currently updating graphics
2023-09-27 20:01:20[DEBUG] Currently updating graphics
2023-09-27 20:01:20[DEBUG] Currently updating graphics
2023-09-27 20:01:20[DEBUG] Currently updating graphics
2023-09-27 20:01:20[DEBUG] Currently updating graphics
2023-09-27 20:01:20[DEBUG] Currently updating graphics
2023-09-27 20:01:20[DEBUG] Currently updating graphics
2023-09-27 20:01:20[DEBUG] Currently updating graphics
2023-09-27 20:01:20[DEBUG] Currently updating graphics
2023-09-27 20:01:20[DEBUG] Currently updating graphics
2023-09-27 20:01:20[DEBUG] Currently updating graphics
2023-09-27 20:01:20[DEBUG] Currently updating graphics
2023-09-27 20:01:20[DEBUG] Currently updating graphics
2023-09-27 20:01:20[DEBUG] Currently updating graphics
2023-09-27 20:01:20[DEBUG] Currently updating graphics
2023-09-27 20:01:20[DEBUG] Currently updating graphics
2023-09-27 20:01:20[DEBUG] Currently updating graphics
2023-09-27 20:01:20[DEBUG] Currently updating graphics
2023-09-27 20:01:20[DEBUG] Currently updating graphics
2023-09-27 20:01:20[DEBUG] Currently updating graphics
2023-09-27 20:01:21[DEBUG] Currently updating graphics
2023-09-27 20:01:21[DEBUG] Currently updating graphics
2023-09-27 20:01:21[DEBUG] Currently updating graphics
2023-09-27 20:01:21[DEBUG] Currently updating graphics
2023-09-27 20:01:21[DEBUG] Currently updating graphics
2023-09-27 20:01:21[DEBUG] Currently updating graphics
2023-09-27 20:01:21[DEBUG] Currently updating graphics
2023-09-27 20:01:21[DEBUG] Currently updating graphics
2023-09-27 20:01:21[DEBUG] Currently updating graphics
2023-09-27 20:01:21[DEBUG] Currently updating graphics
2023-09-27 20:01:21[DEBUG] Currently updating graphics
2023-09-27 20:01:21[DEBUG] Currently updating graphics
2023-09-27 20:01:21[DEBUG] Currently updating graphics
2023-09-27 20:01:21[DEBUG] Currently updating graphics
2023-09-27 20:01:21[DEBUG] Currently updating graphics
2023-09-27 20:01:21[DEBUG] Currently updating graphics
2023-09-27 20:01:21[DEBUG] Currently updating graphics
2023-09-27 20:01:21[DEBUG] Currently updating graphics
2023-09-27 20:01:21[DEBUG] Currently updating graphics
2023-09-27 20:01:21[DEBUG] Currently updating graphics
2023-09-27 20:01:22[DEBUG] Currently updating graphics
2023-09-27 20:01:22[DEBUG] Currently updating graphics
2023-09-27 20:01:22[DEBUG] Currently updating graphics
2023-09-27 20:01:22[DEBUG] Currently updating graphics
2023-09-27 20:01:22[DEBUG] Currently updating graphics
2023-09-27 20:01:22[DEBUG] Currently updating graphics
2023-09-27 20:01:22[DEBUG] Currently updating graphics
2023-09-27 20:01:22[DEBUG] Currently updating graphics
2023-09-27 20:01:22[DEBUG] Currently updating graphics
2023-09-27 20:01:22[DEBUG] Currently updating graphics
2023-09-27 20:01:22[DEBUG] Currently updating graphics
2023-09-27 20:01:22[DEBUG] Currently updating graphics
2023-09-27 20:01:22[DEBUG] Currently updating graphics
2023-09-27 20:01:22[DEBUG] Currently updating graphics
2023-09-27 20:01:22[DEBUG] Currently updating graphics
2023-09-27 20:01:22[DEBUG] Currently updating graphics
2023-09-27 20:01:22[DEBUG] Currently updating graphics
2023-09-27 20:01:22[DEBUG] Currently updating graphics
2023-09-27 20:01:22[DEBUG] Currently updating graphics
2023-09-27 20:01:22[DEBUG] Currently updating graphics
2023-09-27 20:01:23[DEBUG] Currently updating graphics
2023-09-27 20:01:23[DEBUG] Currently updating graphics
2023-09-27 20:01:23[DEBUG] Currently updating graphics
2023-09-27 20:01:23[DEBUG] Currently updating graphics
2023-09-27 20:01:23[DEBUG] Currently updating graphics
2023-09-27 20:01:23[DEBUG] Currently updating graphics
2023-09-27 20:01:23[DEBUG] Currently updating graphics
2023-09-27 20:01:23[DEBUG] Currently updating graphics
2023-09-27 20:01:23[DEBUG] Currently updating graphics
2023-09-27 20:01:23[DEBUG] Currently updating graphics
2023-09-27 20:01:23[DEBUG] Currently updating graphics
2023-09-27 20:01:23[DEBUG] Currently updating graphics
2023-09-27 20:01:23[DEBUG] Currently updating graphics
2023-09-27 20:01:23[DEBUG] Currently updating graphics
2023-09-27 20:01:23[DEBUG] Currently updating graphics
2023-09-27 20:01:23[DEBUG] Currently updating graphics
2023-09-27 20:01:23[DEBUG] Currently updating graphics
2023-09-27 20:01:23[DEBUG] Currently updating graphics
2023-09-27 20:01:23[DEBUG] Currently updating graphics
2023-09-27 20:01:23[DEBUG] Currently updating graphics
2023-09-27 20:01:24[DEBUG] Currently updating graphics
2023-09-27 20:01:24[DEBUG] Currently updating graphics
2023-09-27 20:01:24[DEBUG] Currently updating graphics
2023-09-27 20:01:24[DEBUG] Currently updating graphics
2023-09-27 20:01:24[DEBUG] Currently updating graphics
2023-09-27 20:01:24[DEBUG] Currently updating graphics
2023-09-27 20:01:24[DEBUG] Currently updating graphics
2023-09-27 20:01:24[DEBUG] Currently updating graphics
2023-09-27 20:01:24[DEBUG] Currently updating graphics
2023-09-27 20:01:24[DEBUG] Currently updating graphics
2023-09-27 20:01:24[DEBUG] Currently updating graphics
2023-09-27 20:01:24[DEBUG] Currently updating graphics
2023-09-27 20:01:24[DEBUG] Currently updating graphics
2023-09-27 20:01:24[DEBUG] Currently updating graphics
2023-09-27 20:01:24[DEBUG] Currently updating graphics
2023-09-27 20:01:24[DEBUG] Currently updating graphics
2023-09-27 20:01:24[DEBUG] Currently updating graphics
2023-09-27 20:01:24[DEBUG] Currently updating graphics
2023-09-27 20:01:24[DEBUG] Currently updating graphics
2023-09-27 20:01:24[DEBUG] Currently updating graphics
2023-09-27 20:01:25[DEBUG] Currently updating graphics
2023-09-27 20:01:25[DEBUG] Currently updating graphics
2023-09-27 20:01:25[DEBUG] Currently updating graphics
2023-09-27 20:01:25[DEBUG] Currently updating graphics
2023-09-27 20:01:25[DEBUG] Currently updating graphics
2023-09-27 20:01:25[DEBUG] Currently updating graphics
2023-09-27 20:01:25[DEBUG] Currently updating graphics
2023-09-27 20:01:25[DEBUG] Currently updating graphics
2023-09-27 20:01:25[DEBUG] Currently updating graphics
2023-09-27 20:01:25[DEBUG] Currently updating graphics
2023-09-27 20:01:25[DEBUG] Currently updating graphics
2023-09-27 20:01:25[DEBUG] Currently updating graphics
2023-09-27 20:01:25[DEBUG] Currently updating graphics
2023-09-27 20:01:25[DEBUG] Currently updating graphics
2023-09-27 20:01:25[DEBUG] Currently updating graphics
2023-09-27 20:01:25[DEBUG] Currently updating graphics
2023-09-27 20:01:25[DEBUG] Currently updating graphics
2023-09-27 20:01:25[DEBUG] Currently updating graphics
2023-09-27 20:01:25[DEBUG] Currently updating graphics
2023-09-27 20:01:25[DEBUG] Currently updating graphics
2023-09-27 20:01:26[DEBUG] Currently updating graphics
2023-09-27 20:01:26[DEBUG] Currently updating graphics
2023-09-27 20:01:26[DEBUG] Currently updating graphics
2023-09-27 20:01:26[DEBUG] Currently updating graphics
2023-09-27 20:01:26[DEBUG] Currently updating graphics
2023-09-27 20:01:26[DEBUG] Currently updating graphics
2023-09-27 20:01:26[DEBUG] Currently updating graphics
2023-09-27 20:01:26[DEBUG] Currently updating graphics
2023-09-27 20:01:26[DEBUG] Currently updating graphics
2023-09-27 20:01:26[DEBUG] Currently updating graphics
2023-09-27 20:01:26[DEBUG] Currently updating graphics
2023-09-27 20:01:26[DEBUG] Currently updating graphics
2023-09-27 20:01:26[DEBUG] Currently updating graphics
2023-09-27 20:01:26[DEBUG] Currently updating graphics
2023-09-27 20:01:26[DEBUG] Currently updating graphics
2023-09-27 20:01:26[DEBUG] Currently updating graphics
2023-09-27 20:01:26[DEBUG] Currently updating graphics
2023-09-27 20:01:26[DEBUG] Currently updating graphics
2023-09-27 20:01:26[DEBUG] Currently updating graphics
2023-09-27 20:01:26[DEBUG] Currently updating graphics
2023-09-27 20:01:27[DEBUG] Currently updating graphics
2023-09-27 20:01:27[DEBUG] Currently updating graphics
2023-09-27 20:01:27[DEBUG] Currently updating graphics
2023-09-27 20:01:27[DEBUG] Currently updating graphics
2023-09-27 20:01:27[DEBUG] Currently updating graphics
2023-09-27 20:01:27[DEBUG] Currently updating graphics
2023-09-27 20:01:27[DEBUG] Currently updating graphics
2023-09-27 20:01:27[DEBUG] Currently updating graphics
2023-09-27 20:01:27[DEBUG] Currently updating graphics
2023-09-27 20:01:27[DEBUG] Currently updating graphics
2023-09-27 20:01:27[DEBUG] Currently updating graphics
2023-09-27 20:01:27[DEBUG] Currently updating graphics
2023-09-27 20:01:27[DEBUG] Currently updating graphics
2023-09-27 20:01:27[DEBUG] Currently updating graphics
2023-09-27 20:01:27[DEBUG] Currently updating graphics
2023-09-27 20:01:27[DEBUG] Currently updating graphics
2023-09-27 20:01:27[DEBUG] Currently updating graphics
2023-09-27 20:01:27[DEBUG] Currently updating graphics
2023-09-27 20:01:27[DEBUG] Currently updating graphics
2023-09-27 20:01:27[DEBUG] Currently updating graphics
2023-09-27 20:01:28[DEBUG] Currently updating graphics
2023-09-27 20:01:28[DEBUG] Currently updating graphics
2023-09-27 20:01:28[DEBUG] Currently updating graphics
2023-09-27 20:01:28[DEBUG] Currently updating graphics
2023-09-27 20:01:28[DEBUG] Currently updating graphics
2023-09-27 20:01:28[DEBUG] Currently updating graphics
2023-09-27 20:01:28[DEBUG] Currently updating graphics
2023-09-27 20:01:28[DEBUG] Currently updating graphics
2023-09-27 20:01:28[DEBUG] Currently updating graphics
2023-09-27 20:01:28[DEBUG] Currently updating graphics
2023-09-27 20:01:28[DEBUG] Currently updating graphics
2023-09-27 20:01:28[DEBUG] Currently updating graphics
2023-09-27 20:01:28[DEBUG] Currently updating graphics
2023-09-27 20:01:28[DEBUG] Currently updating graphics
2023-09-27 20:01:28[DEBUG] Currently updating graphics
2023-09-27 20:01:28[DEBUG] Currently updating graphics
2023-09-27 20:01:28[DEBUG] Currently updating graphics
2023-09-27 20:01:28[DEBUG] Currently updating graphics
2023-09-27 20:01:28[DEBUG] Currently updating graphics
2023-09-27 20:01:28[DEBUG] Currently updating graphics
2023-09-27 20:01:29[DEBUG] Currently updating graphics
2023-09-27 20:01:29[DEBUG] Currently updating graphics
2023-09-27 20:01:29[DEBUG] Currently updating graphics
2023-09-27 20:01:29[DEBUG] Currently updating graphics
2023-09-27 20:01:29[DEBUG] Currently updating graphics
2023-09-27 20:01:29[DEBUG] Currently updating graphics
2023-09-27 20:01:29[DEBUG] Currently updating graphics
2023-09-27 20:01:29[DEBUG] Currently updating graphics
2023-09-27 20:01:29[DEBUG] Currently updating graphics
2023-09-27 20:01:29[DEBUG] Currently updating graphics
2023-09-27 20:01:29[DEBUG] Currently updating graphics
2023-09-27 20:01:29[DEBUG] Currently updating graphics
2023-09-27 20:01:29[DEBUG] Currently updating graphics
2023-09-27 20:01:29[DEBUG] Currently updating graphics
2023-09-27 20:01:29[DEBUG] Currently updating graphics
2023-09-27 20:01:29[DEBUG] Currently updating graphics
2023-09-27 20:01:29[DEBUG] Currently updating graphics
2023-09-27 20:01:29[DEBUG] Currently updating graphics
2023-09-27 20:01:29[DEBUG] Currently updating graphics
2023-09-27 20:01:29[DEBUG] Currently updating graphics
2023-09-27 20:01:30[DEBUG] Currently updating graphics
2023-09-27 20:01:30[DEBUG] Currently updating graphics
2023-09-27 20:01:30[DEBUG] Currently updating graphics
2023-09-27 20:01:30[DEBUG] Currently updating graphics
2023-09-27 20:01:30[DEBUG] Currently updating graphics
2023-09-27 20:01:30[DEBUG] Currently updating graphics
2023-09-27 20:01:30[DEBUG] Currently updating graphics
2023-09-27 20:01:30[DEBUG] Currently updating graphics
2023-09-27 20:01:30[DEBUG] Currently updating graphics
2023-09-27 20:01:30[DEBUG] Currently updating graphics
2023-09-27 20:01:30[DEBUG] Currently updating graphics
2023-09-27 20:01:30[DEBUG] Currently updating graphics
2023-09-27 20:01:30[DEBUG] Currently updating graphics
2023-09-27 20:01:30[DEBUG] Currently updating graphics
2023-09-27 20:01:30[DEBUG] Currently updating graphics
2023-09-27 20:01:30[DEBUG] Currently updating graphics
2023-09-27 20:01:30[DEBUG] Currently updating graphics
2023-09-27 20:01:30[DEBUG] Currently updating graphics
2023-09-27 20:01:30[DEBUG] Currently updating graphics
2023-09-27 20:01:30[DEBUG] Currently updating graphics
2023-09-27 20:01:31[DEBUG] Currently updating graphics
2023-09-27 20:01:31[DEBUG] Currently updating graphics
2023-09-27 20:01:31[DEBUG] Currently updating graphics
2023-09-27 20:01:31[DEBUG] Currently updating graphics
2023-09-27 20:01:31[DEBUG] Currently updating graphics
2023-09-27 20:01:31[DEBUG] Currently updating graphics
2023-09-27 20:01:31[DEBUG] Currently updating graphics
2023-09-27 20:01:31[DEBUG] Currently updating graphics
2023-09-27 20:01:31[DEBUG] Currently updating graphics
2023-09-27 20:01:31[DEBUG] Currently updating graphics
2023-09-27 20:01:31[DEBUG] Currently updating graphics
2023-09-27 20:01:31[DEBUG] Currently updating graphics
2023-09-27 20:01:31[DEBUG] Currently updating graphics
2023-09-27 20:01:31[DEBUG] Currently updating graphics
2023-09-27 20:01:31[DEBUG] Currently updating graphics
2023-09-27 20:01:31[DEBUG] Currently updating graphics
2023-09-27 20:01:31[DEBUG] Currently updating graphics
2023-09-27 20:01:31[DEBUG] Currently updating graphics
2023-09-27 20:01:31[DEBUG] Currently updating graphics
2023-09-27 20:01:31[DEBUG] Currently updating graphics
2023-09-27 20:01:32[DEBUG] Currently updating graphics
2023-09-27 20:01:32[DEBUG] Currently updating graphics
2023-09-27 20:01:32[DEBUG] Currently updating graphics
2023-09-27 20:01:32[DEBUG] Currently updating graphics
2023-09-27 20:01:32[DEBUG] Currently updating graphics
2023-09-27 20:01:32[DEBUG] Currently updating graphics
2023-09-27 20:01:32[DEBUG] Currently updating graphics
2023-09-27 20:01:32[DEBUG] Currently updating graphics
2023-09-27 20:01:32[DEBUG] Currently updating graphics
2023-09-27 20:01:32[DEBUG] Currently updating graphics
2023-09-27 20:01:32[DEBUG] Currently updating graphics
2023-09-27 20:01:32[DEBUG] Currently updating graphics
2023-09-27 20:01:32[DEBUG] Currently updating graphics
2023-09-27 20:01:32[DEBUG] Currently updating graphics
2023-09-27 20:01:32[DEBUG] Currently updating graphics
2023-09-27 20:01:32[DEBUG] Currently updating graphics
2023-09-27 20:01:32[DEBUG] Currently updating graphics
2023-09-27 20:01:32[DEBUG] Currently updating graphics
2023-09-27 20:01:32[DEBUG] Currently updating graphics
2023-09-27 20:01:32[DEBUG] Currently updating graphics
2023-09-27 20:01:33[DEBUG] Currently updating graphics
2023-09-27 20:01:33[DEBUG] Currently updating graphics
2023-09-27 20:01:33[DEBUG] Currently updating graphics
2023-09-27 20:01:33[DEBUG] Currently updating graphics
2023-09-27 20:01:33[DEBUG] Currently updating graphics
2023-09-27 20:01:33[DEBUG] Currently updating graphics
2023-09-27 20:01:33[DEBUG] Currently updating graphics
2023-09-27 20:01:33[DEBUG] Currently updating graphics
2023-09-27 20:01:33[DEBUG] Currently updating graphics
2023-09-27 20:01:33[DEBUG] Currently updating graphics
2023-09-27 20:01:33[DEBUG] Currently updating graphics
2023-09-27 20:01:33[DEBUG] Currently updating graphics
2023-09-27 20:01:33[DEBUG] Currently updating graphics
2023-09-27 20:01:33[DEBUG] Currently updating graphics
2023-09-27 20:01:33[DEBUG] Currently updating graphics
2023-09-27 20:01:33[DEBUG] Currently updating graphics
2023-09-27 20:01:33[DEBUG] Currently updating graphics
2023-09-27 20:01:33[DEBUG] Currently updating graphics
2023-09-27 20:01:33[DEBUG] Currently updating graphics
2023-09-27 20:01:33[DEBUG] Currently updating graphics
2023-09-27 20:01:34[DEBUG] Currently updating graphics
2023-09-27 20:01:34[DEBUG] Currently updating graphics
2023-09-27 20:01:34[DEBUG] Currently updating graphics
2023-09-27 20:01:34[DEBUG] Currently updating graphics
2023-09-27 20:01:34[DEBUG] Currently updating graphics
2023-09-27 20:01:34[DEBUG] Currently updating graphics
2023-09-27 20:01:34[DEBUG] Currently updating graphics
2023-09-27 20:01:34[DEBUG] Currently updating graphics
2023-09-27 20:01:34[DEBUG] Currently updating graphics
2023-09-27 20:01:34[DEBUG] Currently updating graphics
2023-09-27 20:01:34[DEBUG] Currently updating graphics
2023-09-27 20:01:34[DEBUG] Currently updating graphics
2023-09-27 20:01:34[DEBUG] Currently updating graphics
2023-09-27 20:01:34[DEBUG] Currently updating graphics
2023-09-27 20:01:34[DEBUG] Currently updating graphics
2023-09-27 20:01:34[DEBUG] Currently updating graphics
2023-09-27 20:01:34[DEBUG] Currently updating graphics
2023-09-27 20:01:34[DEBUG] Currently updating graphics
2023-09-27 20:01:34[DEBUG] Currently updating graphics
2023-09-27 20:01:34[DEBUG] Currently updating graphics
2023-09-27 20:01:35[DEBUG] Currently updating graphics
2023-09-27 20:01:35[DEBUG] Currently updating graphics
2023-09-27 20:01:35[DEBUG] Currently updating graphics
2023-09-27 20:01:35[DEBUG] Currently updating graphics
2023-09-27 20:01:35[DEBUG] Currently updating graphics
2023-09-27 20:01:35[DEBUG] Currently updating graphics
2023-09-27 20:01:35[DEBUG] Currently updating graphics
2023-09-27 20:01:35[DEBUG] Currently updating graphics
2023-09-27 20:01:35[DEBUG] Currently updating graphics
2023-09-27 20:01:35[DEBUG] Currently updating graphics
2023-09-27 20:01:35[DEBUG] Currently updating graphics
2023-09-27 20:01:35[DEBUG] Currently updating graphics
2023-09-27 20:01:35[DEBUG] Currently updating graphics
2023-09-27 20:01:35[DEBUG] Currently updating graphics
2023-09-27 20:01:35[DEBUG] Currently updating graphics
2023-09-27 20:01:35[DEBUG] Currently updating graphics
2023-09-27 20:01:35[DEBUG] Currently updating graphics
2023-09-27 20:01:35[DEBUG] Currently updating graphics
2023-09-27 20:01:35[DEBUG] Currently updating graphics
2023-09-27 20:01:35[DEBUG] Currently updating graphics
2023-09-27 20:01:36[DEBUG] Currently updating graphics
2023-09-27 20:01:36[DEBUG] Currently updating graphics
2023-09-27 20:01:36[DEBUG] Currently updating graphics
2023-09-27 20:01:36[DEBUG] Currently updating graphics
2023-09-27 20:01:36[DEBUG] Currently updating graphics
2023-09-27 20:01:36[DEBUG] Currently updating graphics
2023-09-27 20:01:36[DEBUG] Currently updating graphics
2023-09-27 20:01:36[DEBUG] Currently updating graphics
2023-09-27 20:01:36[DEBUG] Currently updating graphics
2023-09-27 20:01:36[DEBUG] Currently updating graphics
2023-09-27 20:01:36[DEBUG] Currently updating graphics
2023-09-27 20:01:36[DEBUG] Currently updating graphics
2023-09-27 20:01:36[DEBUG] Currently updating graphics
2023-09-27 20:01:36[DEBUG] Currently updating graphics
2023-09-27 20:01:36[DEBUG] Currently updating graphics
2023-09-27 20:01:36[DEBUG] Currently updating graphics
2023-09-27 20:01:36[DEBUG] Currently updating graphics
2023-09-27 20:01:36[DEBUG] Currently updating graphics
2023-09-27 20:01:36[DEBUG] Currently updating graphics
2023-09-27 20:01:36[DEBUG] Currently updating graphics
2023-09-27 20:01:37[DEBUG] Currently updating graphics
2023-09-27 20:01:37[DEBUG] Currently updating graphics
2023-09-27 20:01:37[DEBUG] Currently updating graphics
2023-09-27 20:01:37[DEBUG] Currently updating graphics
2023-09-27 20:01:37[DEBUG] Currently updating graphics
2023-09-27 20:01:37[DEBUG] Currently updating graphics
2023-09-27 20:01:37[DEBUG] Currently updating graphics
2023-09-27 20:01:37[DEBUG] Currently updating graphics
2023-09-27 20:01:37[DEBUG] Currently updating graphics
2023-09-27 20:01:37[DEBUG] Currently updating graphics
2023-09-27 20:01:37[DEBUG] Currently updating graphics
2023-09-27 20:01:37[DEBUG] Currently updating graphics
2023-09-27 20:01:37[DEBUG] Currently updating graphics
2023-09-27 20:01:37[DEBUG] Currently updating graphics
2023-09-27 20:01:37[DEBUG] Currently updating graphics
2023-09-27 20:01:37[DEBUG] Currently updating graphics
2023-09-27 20:01:37[DEBUG] Currently updating graphics
2023-09-27 20:01:37[DEBUG] Currently updating graphics
2023-09-27 20:01:37[DEBUG] Currently updating graphics
2023-09-27 20:01:37[DEBUG] Currently updating graphics
2023-09-27 20:01:38[DEBUG] Currently updating graphics
2023-09-27 20:01:38[DEBUG] Currently updating graphics
2023-09-27 20:01:38[DEBUG] Currently updating graphics
2023-09-27 20:01:38[DEBUG] Currently updating graphics
2023-09-27 20:01:38[DEBUG] Currently updating graphics
2023-09-27 20:01:38[DEBUG] Currently updating graphics
2023-09-27 20:01:38[DEBUG] Currently updating graphics
2023-09-27 20:01:38[DEBUG] Currently updating graphics
2023-09-27 20:01:38[DEBUG] Currently updating graphics
2023-09-27 20:01:38[DEBUG] Currently updating graphics
2023-09-27 20:01:38[DEBUG] Currently updating graphics
2023-09-27 20:01:38[DEBUG] Currently updating graphics
2023-09-27 20:01:38[DEBUG] Currently updating graphics
2023-09-27 20:01:38[DEBUG] Currently updating graphics
2023-09-27 20:01:38[DEBUG] Currently updating graphics
2023-09-27 20:01:38[DEBUG] Currently updating graphics
2023-09-27 20:01:38[DEBUG] Currently updating graphics
2023-09-27 20:01:38[DEBUG] Currently updating graphics
2023-09-27 20:01:38[DEBUG] Currently updating graphics
2023-09-27 20:01:38[DEBUG] Currently updating graphics
2023-09-27 20:01:39[DEBUG] Currently updating graphics
2023-09-27 20:01:39[DEBUG] Currently updating graphics
2023-09-27 20:01:39[DEBUG] Currently updating graphics
2023-09-27 20:01:39[DEBUG] Currently updating graphics
2023-09-27 20:01:39[DEBUG] Currently updating graphics
2023-09-27 20:01:39[DEBUG] Currently updating graphics
2023-09-27 20:01:39[DEBUG] Currently updating graphics
2023-09-27 20:01:39[DEBUG] Currently updating graphics
2023-09-27 20:01:39[DEBUG] Currently updating graphics
2023-09-27 20:01:39[DEBUG] Currently updating graphics
2023-09-27 20:01:39[DEBUG] Currently updating graphics
2023-09-27 20:01:39[DEBUG] Currently updating graphics
2023-09-27 20:01:39[DEBUG] Currently updating graphics
2023-09-27 20:01:39[DEBUG] Currently updating graphics
2023-09-27 20:01:39[DEBUG] Currently updating graphics
2023-09-27 20:01:39[DEBUG] Currently updating graphics
2023-09-27 20:01:39[DEBUG] Currently updating graphics
2023-09-27 20:01:39[DEBUG] Currently updating graphics
2023-09-27 20:01:39[DEBUG] Currently updating graphics
2023-09-27 20:01:39[DEBUG] Currently updating graphics
2023-09-27 20:01:40[DEBUG] Currently updating graphics
2023-09-27 20:01:40[DEBUG] Currently updating graphics
2023-09-27 20:01:40[DEBUG] Currently updating graphics
2023-09-27 20:01:40[DEBUG] Currently updating graphics
2023-09-27 20:01:40[DEBUG] Currently updating graphics
2023-09-27 20:01:40[DEBUG] Currently updating graphics
2023-09-27 20:01:40[DEBUG] Currently updating graphics
2023-09-27 20:01:40[DEBUG] Currently updating graphics
2023-09-27 20:01:40[DEBUG] Currently updating graphics
2023-09-27 20:01:40[DEBUG] Currently updating graphics
2023-09-27 20:01:40[DEBUG] Currently updating graphics
2023-09-27 20:01:40[DEBUG] Currently updating graphics
2023-09-27 20:01:40[DEBUG] Currently updating graphics
2023-09-27 20:01:40[DEBUG] Currently updating graphics
2023-09-27 20:01:40[DEBUG] Currently updating graphics
2023-09-27 20:01:40[DEBUG] Currently updating graphics
2023-09-27 20:01:40[DEBUG] Currently updating graphics
2023-09-27 20:01:40[DEBUG] Currently updating graphics
2023-09-27 20:01:40[DEBUG] Currently updating graphics
2023-09-27 20:01:40[DEBUG] Currently updating graphics
2023-09-27 20:01:41[DEBUG] Currently updating graphics
2023-09-27 20:01:41[DEBUG] Currently updating graphics
2023-09-27 20:01:41[DEBUG] Currently updating graphics
2023-09-27 20:01:41[DEBUG] Currently updating graphics
2023-09-27 20:01:41[DEBUG] Currently updating graphics
2023-09-27 20:01:41[DEBUG] Currently updating graphics
2023-09-27 20:01:41[DEBUG] Currently updating graphics
2023-09-27 20:01:41[DEBUG] Currently updating graphics
2023-09-27 20:01:41[DEBUG] Currently updating graphics
2023-09-27 20:01:41[DEBUG] Currently updating graphics
2023-09-27 20:01:41[DEBUG] Currently updating graphics
